series,series_abr,card_num,name,type,class,race,professions,talent,faction,type_tags,rarity,cost,cost_modifier,attack,strike_cost,damage_type,defense,health,rules,wowtcgdb_id,card_image,series_type,ally_faction,talent_restrictions,race_restrictions,profession_restrictions,reputation_restrictions
The Dark Portal,TDP,086,Purloin,Ability,Rogue,,,Subtlety,Neutral,,C,1,,0,,,0,0,Look at target opponent's hand and choose an ability or equipment card. That opponent discards that card.,490,TDP_086.jpg,Core,Neutral,,,,
The Dark Portal,TDP,087,Shiv,Ability,Rogue,,,Combat,Neutral,Combo,C,1,,0,,Melee,0,0,Your hero deals 1 melee damage to target hero or ally. That damage counts as combat damage.,551,TDP_087.jpg,Core,Neutral,,,,
The Dark Portal,TDP,088,Slaughter from the Shadows,Ability,Rogue,,,Assassination,Neutral,,R,4,,0,,,0,0,"Play only if your hero has stealth.
Destroy all exhausted allies.",784,TDP_088.jpg,Core,Neutral,,,,
The Dark Portal,TDP,089,Slice and Dice,Ability,Rogue,,,Assassination,Neutral,Instant Finishing Move,U,2,,0,,Melee,0,0,"As an additional cost to play Slice and Dice, remove up to five Combo cards in your graveyard from the game.
Your hero deals X melee damage divided as you choose to any number of target heroes and/or allies, where X is the number of Combo cards you remove.",717,TDP_089.jpg,Core,Neutral,,,,
The Dark Portal,TDP,090,Vanish,Ability,Rogue,,,Subtlety,Neutral,Instant,U,1,,0,,,0,0,"Your hero is elusive this turn. If it's defending, remove all attackers from combat.
Ongoing: Your hero has stealth.; When your hero deals damage, destroy Vanish.",508,TDP_090.jpg,Core,Neutral,,,,
The Dark Portal,TDP,091,Ancestral Spirit,Ability,Shaman,,,Restoration,Neutral,,C,3,,0,,,0,0,Put target ally card from your graveyard into play if its cost is less than or equal to the number of resources you have. That ally enters play with damage on it equal to its health -1.,596,TDP_091.jpg,Core,Neutral,,,,
The Dark Portal,TDP,092,Earth Elemental Totem,Ability,Shaman,,,Enhancement,Neutral,Instant Earth Totem (1),R,2,,0,,,0,0,"Totem (Can be attacked or targeted like an ally.)
Put an Earth Elemental ally token with 2 ATK, 2 health, and protector into play.
Ongoing",758,TDP_092.jpg,Core,Neutral,,,,
The Dark Portal,TDP,093,Fire Nova Totem,Ability,Shaman,,,Elemental,Neutral,Fire Totem (1),U,1,,0,,Fire,0,1,"Totem (Can be attacked or targeted like an ally.)
Ongoing: At the start of your turn, destroy Fire Nova Totem. If you do, it deals 3 fire damage to each opposing hero and ally.",640,TDP_093.jpg,Core,Neutral,,,,
The Dark Portal,TDP,094,Flame Shock,Ability,Shaman,,,Elemental,Neutral,Instant,C,3,,0,,Fire,0,0,"Attach to target hero or ally, and your hero deals 2 fire damage to it.
Ongoing: At the start of your turn, your hero deals 1 fire damage to attached character.",641,TDP_094.jpg,Core,Neutral,,,,
The Dark Portal,TDP,095,Flametongue Weapon,Ability,Shaman,,,Enhancement,Neutral,Instant,U,2,,0,,Fire,0,0,"Attach to one of your Melee weapons.
Ongoing: When you strike with attached weapon, your hero deals 1 fire damage to target hero or ally.",642,TDP_095.jpg,Core,Neutral,,,,
The Dark Portal,TDP,096,Grace of Air Totem,Ability,Shaman,,,Enhancement,Neutral,Air Totem (1),R,2,,0,,,0,1,"Totem (Can be attacked or targeted like an ally.)
Ongoing: Opposing allies can't attack your heroes, allies, or Totems unless their controller pays 1 for each attacker.",763,TDP_096.jpg,Core,Neutral,,,,
The Dark Portal,TDP,097,Lightning Shield,Ability,Shaman,,,Enhancement,Neutral,Instant,R,4,,0,,Nature,0,0,"Lightning Shield enters play with three lightning counters on it.
Ongoing: When your hero is dealt damage by a hero or ally, remove a lightning counter from Lightning Shield. If you do, your hero deals 2 nature damage to that character. If you removed the last counter, destroy Lightning Shield.",771,TDP_097.jpg,Core,Neutral,,,,
The Dark Portal,TDP,098,Lightning Storm,Ability,Shaman,,,Elemental,Neutral,,U,2,+x,0,,Nature,0,0,Your hero deals X nature damage divided as you choose to any number of target allies.,668,TDP_098.jpg,Core,Neutral,,,,
The Dark Portal,TDP,099,Mana Tide Totem,Ability,Shaman,,,Restoration,Neutral,Talent Water Totem (1),R,4,,0,,,0,0,"Restoration Hero Required
Totem (Can be attacked or targeted like an ally.)
Ongoing: At the start of your turn, draw a card for each hero and ally in your party.",510,TDP_099.jpg,Core,Neutral,Restoration,,,
The Dark Portal,TDP,100,Shock and Soothe,Ability,Shaman,,,Elemental,Neutral,Instant,C,4,,0,,Nature,0,0,Your hero deals 3 nature damage to target hero or ally and heals 3 damage from another target hero or ally.,714,TDP_100.jpg,Core,Neutral,,,,
The Dark Portal,TDP,101,Stormstrike,Ability,Shaman,,,Enhancement,Neutral,Instant Talent,R,1,,0,,Nature,0,0,"Enhancement Hero Required
Ready your hero and one of your Melee weapons.
The next time your hero would deal nature damage this turn, it deals that much damage +2 instead.",553,TDP_101.jpg,Core,Neutral,Enhancement,,,
The Dark Portal,TDP,102,Surge of Life,Ability,Shaman,,,Restoration,Neutral,Instant,C,2,,0,,,0,0,Your hero heals 5 damage from target hero or ally.,721,TDP_102.jpg,Core,Neutral,,,,
The Dark Portal,TDP,103,Curse of Tongues,Ability,Warlock,,,Affliction,Neutral,Curse,U,2,,0,,,0,0,"Attach to target hero.
Ongoing: Attached hero's controller pays 1 more to play abilities.",621,TDP_103.jpg,Core,Neutral,,,,
The Dark Portal,TDP,104,Doomguard,Ally,Warlock,Demon,,,Neutral,Pet (1),R,7,,8,,Melee,0,8,"When Doomguard enters play, choose at random a friendly hero or ally other than Doomguard, then destroy that character.
At the end of your turn, destroy target opposing ally.",475,TDP_104.jpg,Core,Neutral,,,,
The Dark Portal,TDP,105,Eye of Kilrogg,Ability,Warlock,,,Demonology,Neutral,,C,2,,0,,,0,0,Look at target opponent's hand and choose a card. Remove that card from the game.,532,TDP_105.jpg,Core,Neutral,,,,
The Dark Portal,TDP,106,Fel Armor,Ability,Warlock,,,Demonology,Neutral,,R,8,,0,,,0,0,"Ongoing: If your hero would deal damage with an ability, it deals that much damage +2 instead.
If a hero or ally would heal damage from your hero, it heals that much damage +2 instead.",760,TDP_106.jpg,Core,Neutral,,,,
The Dark Portal,TDP,107,Fel Domination,Ability,Warlock,,,Demonology,Neutral,Talent,R,2,,0,,,0,0,"Demonology Hero Required
Ongoing: At the start of your turn, put a dominate counter on Fel Domination.
Destroy Fel Domination >>> You may put a Pet card from your hand into play if its cost is less than or equal to the number of dominate counters on Fel Domination.",635,TDP_107.jpg,Core,Neutral,Demonology,,,
The Dark Portal,TDP,108,Hellfire,Ability,Warlock,,,Destruction,Neutral,,R,6,,0,,Fire,0,0,Your hero deals 5 fire damage to each hero and ally.,511,TDP_108.jpg,Core,Neutral,,,,
The Dark Portal,TDP,109,Morfiel,Ally,Warlock,Demon,,,Neutral,Pet (1),U,4,,4,,Melee,0,4,Opponents pay 1 more to play abilities.,589,TDP_109.jpg,Core,Neutral,,,,
The Dark Portal,TDP,110,Mortal Delights,Ability,Warlock,,,Affliction,Neutral,,U,3,,0,,,0,0,"Ongoing: Pay 1, Put 3 damage on your hero >>> Draw a card.",685,TDP_110.jpg,Core,Neutral,,,,
The Dark Portal,TDP,111,Piztog,Ally,Warlock,Demon,,,Neutral,Pet (1),C,1,,0,,Fire,0,2,"Elusive
Other allies in your party have +1 health.",693,TDP_111.jpg,Core,Neutral,,,,
The Dark Portal,TDP,112,Ritual Sacrifice,Ability,Warlock,,,Demonology,Neutral,,C,2,,0,,Shadow,0,0,Ongoing: Destroy an ally in your party >>> Your hero deals 1 shadow damage to target hero or ally.,707,TDP_112.jpg,Core,Neutral,,,,
The Dark Portal,TDP,113,Shadowburn,Ability,Warlock,,,Destruction,Neutral,Instant Talent,R,2,,0,,Shadow,0,0,"Destruction Hero Required
As an additional cost to play Shadowburn, destroy one of your resources.
Your hero deals 4 shadow damage to target hero or ally. When that character is destroyed this turn, put the top card of your deck into your resource row face down and exhausted.",713,TDP_113.jpg,Core,Neutral,Destruction,,,
The Dark Portal,TDP,114,Shred Soul,Ability,Warlock,,,Affliction,Neutral,,C,3,,0,,,0,0,Remove target ally from the game.,715,TDP_114.jpg,Core,Neutral,,,,
The Dark Portal,TDP,115,Anger Management,Ability,Warrior,,,Arms,Neutral,Talent,R,3,,0,,,0,0,"Arms Hero Required
Ongoing: When your hero deals combat damage with a weapon to a hero, put the top card of your deck into your resource row face down and exhausted.",751,TDP_115.jpg,Core,Neutral,Arms,,,
The Dark Portal,TDP,116,Bloodrage,Ability,Warrior,,,Protection,Neutral,,R,5,,0,,,0,0,"As an additional cost to play Bloodrage, put 2 damage on your hero.
Draw two cards.
Ongoing: At the start of your turn, put 1 damage on your hero and draw a card.",495,TDP_116.jpg,Core,Neutral,,,,
The Dark Portal,TDP,117,Challenging Shout,Ability,Warrior,,,Fury,Neutral,Instant Shout,U,2,,0,,,0,0,"This turn, opposing heroes and allies must attack if able and can attack only your hero if able.",612,TDP_117.jpg,Core,Neutral,,,,
The Dark Portal,TDP,118,Commanding Shout,Ability,Warrior,,,Fury,Neutral,Instant Shout,C,3,,0,,,0,0,Ongoing: Allies in your party have +1 health.,617,TDP_118.jpg,Core,Neutral,,,,
The Dark Portal,TDP,119,Cruelty,Ability,Warrior,,,Fury,Neutral,Talent,R,3,,0,,,0,0,"Fury Hero Required
Ongoing: Your hero has +1 ATK while you have a weapon.",757,TDP_119.jpg,Core,Neutral,Fury,,,
The Dark Portal,TDP,120,Crushing Blow,Ability,Warrior,,,Fury,Neutral,,C,4,,0,,,0,0,Choose one or both: Destroy target armor; or destroy target weapon.,620,TDP_120.jpg,Core,Neutral,,,,
The Dark Portal,TDP,121,Intercept,Ability,Warrior,,,Fury,Neutral,Instant,C,1,,0,,Melee,0,0,"Exhaust target hero or ally, and your hero deals 1 melee damage to it.",539,TDP_121.jpg,Core,Neutral,,,,
The Dark Portal,TDP,122,Killing Spree,Ability,Warrior,,,Fury,Neutral,,R,3,,0,,,0,0,Destroy all allies with damage on them.,664,TDP_122.jpg,Core,Neutral,,,,
The Dark Portal,TDP,123,Revenge,Ability,Warrior,,,Protection,Neutral,Instant,U,1,,0,,,0,0,"You can't play Revenge during combat.
Destroy target ally that attacked your hero this turn but dealt no comat damage to your hero this turn.",703,TDP_123.jpg,Core,Neutral,,,,
The Dark Portal,TDP,124,Slam,Ability,Warrior,,,Fury,Neutral,,U,3,,0,,Melee,0,0,"Your hero deals X melee damage to target hero or ally, where X is 1 plus the ATK of one of your Melee weapons.",552,TDP_124.jpg,Core,Neutral,,,,
The Dark Portal,TDP,125,Thunder Clap,Ability,Warrior,,,Arms,Neutral,Instant,R,4,,0,,Melee,0,0,Your hero deals 1 melee damage to each opposing hero and ally. A character dealt damage this way has -1 ATK this turn.,512,TDP_125.jpg,Core,Neutral,,,,
The Dark Portal,TDP,126,Vigilance,Ability,Warrior,,,Protection,Neutral,,C,3,,0,,,0,0,"Ongoing: Your hero has protector.
[Exhaust] >>> Ready your hero. Use only on an opponent's turn.",741,TDP_126.jpg,Core,Neutral,,,,
The Dark Portal,TDP,127,Dual Wield,Ability,HuRoWr,,,,Neutral,Instant,U,1,,0,,,0,0,Ongoing: Your hero has dual wield. (Can have a second one-handed Melee weapon instead of an Off-Hand equipment. Can strike with a second Melee weapon during the same combat.),561,TDP_127.jpg,Core,Neutral,,,,
The Dark Portal,TDP,128,Diplomacy,Ability,Any,,,,Alliance,,U,3,,0,,,0,0,"Human Hero Required
Ongoing: You pay 1 less to play allies, to a minimum of 1.",629,TDP_128.jpg,Core,Neutral,,Human,,
The Dark Portal,TDP,129,Escape Artist,Ability,Any,,,,Alliance,Instant,U,1,,0,,,0,0,"Gnome Hero Required
Choose one: Interrupt target ability card that's targeting your hero; or if your hero is defending, remove all attackers from combat.",634,TDP_129.jpg,Core,Neutral,,Gnome,,
The Dark Portal,TDP,130,Heroic Presence,Ability,Any,,,,Alliance,,U,3,,0,,,0,0,"Draenei Hero Required
Ongoing: Pay 2 >>> Allies in your party have +1 ATK this turn.",767,TDP_130.jpg,Core,Neutral,,Draenei,,
The Dark Portal,TDP,131,Shadowmeld,Ability,Any,,,,Alliance,,U,3,,0,,,0,0,"Night Elf Hero Required
Ongoing: Your hero is elusive and untargetable.
At the start of your turn, destroy Shadowmeld.",550,TDP_131.jpg,Core,Neutral,,Night Elf,,
The Dark Portal,TDP,132,Stoneform,Ability,Any,,,,Alliance,Instant,U,2,,0,,,0,0,"Dwarf Hero Required
Destroy any number of abilities attached to your hero.
Ongoing: Each of your armor has +1 DEF.",487,TDP_132.jpg,Core,Neutral,,Dwarf,,
The Dark Portal,TDP,133,Arcane Torrent,Ability,Any,,,,Horde,Instant,U,3,,0,,,0,0,"Blood Elf Hero Required
Interrupt all other ability cards. Opponents can't play abilities this turn.",476,TDP_133.jpg,Core,Neutral,,Blood Elf,,
The Dark Portal,TDP,134,Berserking,Ability,Any,,,,Horde,,U,3,,0,,,0,0,"Troll Hero Required
Ongoing: When your hero is dealt damage, put a berserk counter on Berserking.
When your hero attacks, remove all berserk counters from Berserking. Your hero has +1 ATK this combat for each counter you removed.",523,TDP_134.jpg,Core,Neutral,,Troll,,
The Dark Portal,TDP,135,Blood Fury,Ability,Any,,,,Horde,,U,4,+x,0,,,0,0,"Orc Hero Required
Blood Fury enters play with X fury counters on it.
Ongoing: Your hero has +1 ATK while attacking for each fury counter on Blood Fury.",606,TDP_135.jpg,Core,Neutral,,Orc,,
The Dark Portal,TDP,136,Cannibalize,Ability,Any,,,,Horde,,U,2,,0,,,0,0,"Undead Hero Required
Remove any number of ally cards in graveyards from the game. Your hero heals 2 damage from itself for each card removed.",144,TDP_136.jpg,Core,Neutral,,Undead,,
The Dark Portal,TDP,137,War Stomp,Ability,Any,,,,Horde,Instant,U,3,,0,,,0,0,"Tauren Hero Required
Exhaust all opposing heroes and allies.",792,TDP_137.jpg,Core,Neutral,,Tauren,,
The Dark Portal,TDP,138,Boat to Booty Bay,Ability,Any,,,,Neutral,Unique,E,4,,0,,,0,0,"Ongoing: [Exhaust] >>> Remove an ally in your party from the game. Use only on your turn.
[Exhaust], Destroy Boat to Booty Bay > Put all ally cards removed by Boat to Booty Bay into play under your control. Use only on your turn.",524,TDP_138.jpg,Core,Neutral,,,,
The Dark Portal,TDP,139,Desperate Block,Ability,Any,,,,Neutral,Instant,C,2,,0,,,0,0,Prevent the next 2 damage that would be dealt to target hero or ally this turn.,628,TDP_139.jpg,Core,Neutral,,,,
The Dark Portal,TDP,140,Echoes of the Shifting Sands,Ability,Any,,,,Neutral,,E,15,,0,,,0,0,"Each player reveals his hand, puts all revealed ally cards in to play, and then shuffles his deck.",759,TDP_140.jpg,Core,Neutral,,,,
The Dark Portal,TDP,141,First to Fall,Ability,Any,,,,Neutral,Instant,C,2,,0,,,0,0,Destroy target protecting ally.,520,TDP_141.jpg,Core,Neutral,,,,
The Dark Portal,TDP,142,Flash of Steel,Ability,Any,,,,Neutral,,C,4,,0,,Melee,0,0,Your hero deals 3 melee damage to target hero or ally.,643,TDP_142.jpg,Core,Neutral,,,,
The Dark Portal,TDP,143,Fortune Telling,Ability,Any,,,,Neutral,,R,8,,0,,,0,0,Turn your deck over.,533,TDP_143.jpg,Core,Neutral,,,,
The Dark Portal,TDP,144,Furious Resolve,Ability,Any,,,,Neutral,Instant,C,2,,0,,,0,0,"Attach to target ally.
Ongoing: Attached ally has +1 ATK and +1 health.",644,TDP_144.jpg,Core,Neutral,,,,
The Dark Portal,TDP,145,Legend of Mount Hyjal,Ability,Any,,,,Neutral,,R,10,,0,,,0,0,Destroy all allies.,499,TDP_145.jpg,Core,Neutral,,,,
The Dark Portal,TDP,146,Lessons in Lurking,Ability,Any,,,,Neutral,,C,2,,0,,,0,0,"Attach to target ally.
Ongoing: Attached ally has stealth. (Can't protect against it.)",517,TDP_146.jpg,Core,Neutral,,,,
The Dark Portal,TDP,147,Malfunction,Ability,Any,,,,Neutral,Instant,C,4,,0,,,0,0,Target player destroys one of his equipment.,676,TDP_147.jpg,Core,Neutral,,,,
The Dark Portal,TDP,148,Rest and Relaxation,Ability,Any,,,,Neutral,,R,4,,0,,,0,0,"Ongoing: Pay 1, [Exhaust], Exhaust two allies in your party >>> Draw a card.",579,TDP_148.jpg,Core,Neutral,,,,
The Dark Portal,TDP,149,Swift Assault,Ability,Any,,,,Neutral,Instant,C,2,,0,,,0,0,Target ally has +2 ATK this turn.,722,TDP_149.jpg,Core,Neutral,,,,
The Dark Portal,TDP,150,Turn Aside,Ability,Any,,,,Neutral,Instant,C,3,,0,,,0,0,Prevent all combat damage that would be dealt by target ally this turn.,732,TDP_150.jpg,Core,Neutral,,,,
The Dark Portal,TDP,151,Unraveled Plans,Ability,Any,,,,Neutral,Instant,C,3,,0,,,0,0,Target player destroys one of his abilities.,735,TDP_151.jpg,Core,Neutral,,,,
The Dark Portal,TDP,152,Unwelcome Visitor,Ability,Any,,,,Neutral,Instant,C,4,,0,,,0,0,Target player destroys an ally in his party.,736,TDP_152.jpg,Core,Neutral,,,,
The Dark Portal,TDP,153,Apprentice Merry,Ally,Mage,Gnome,,,Alliance,,C,1,,2,,Frost,0,1,Untargetable,597,TDP_153.jpg,Core,Neutral,,,,
The Dark Portal,TDP,154,Avanthera,Ally,Hunter,Night Elf,,,Alliance,,C,2,,3,,Ranged,0,2,"Pay 1 >>> If Avanthera is in combat, remove her from combat.",602,TDP_154.jpg,Core,Neutral,,,,
The Dark Portal,TDP,155,"Barnathrum, Lord of Pain",Ally,Warlock,Human,,,Alliance,,C,4,,3,,Shadow,0,4,"Pay 1, [Exhaust] >>> Double the damage on each ally.",522,TDP_155.jpg,Core,Neutral,,,,
The Dark Portal,TDP,156,Bretander of the Claw,Ally,Druid,Night Elf,,,Alliance,,C,6,,5,,Melee,0,5,"Protector, Stealth",609,TDP_156.jpg,Core,Neutral,,,,
The Dark Portal,TDP,157,Brother Rhone,Ally,Paladin,Dwarf,,,Alliance,,C,2,,0,,Melee,0,1,"Protector
Prevent all combat damage that would be dealt to Brother Rhone by attacking allies.",610,TDP_157.jpg,Core,Neutral,,,,
The Dark Portal,TDP,158,Bubula del Kissel,Ally,Rogue,Gnome,,,Alliance,,C,2,,2,,Melee,0,2,"Stealth (Can't protect against this character.)
[Exhaust] >>> Target hero or ally has stealth this turn.",498,TDP_158.jpg,Core,Neutral,,,,
The Dark Portal,TDP,159,Cerwyn,Ally,Druid,Night Elf,,,Alliance,,C,1,,1,,Nature,0,2,,611,TDP_159.jpg,Core,Neutral,,,,
The Dark Portal,TDP,160,"""Chipper"" Ironbane",Ally,Warrior,Dwarf,,,Alliance,,C,2,,3,,Melee,0,1,"Pay X, Destroy ""Chipper"" Ironbane >>> Destroy target ability or equipment with cost X.",613,TDP_160.jpg,Core,Neutral,,,,
The Dark Portal,TDP,161,Darnassus Sentinels,Ally,Warrior,Night Elf,,,Alliance,Unlimited,C,2,,1,,Melee,0,2,"When Darnassus Sentinels enters play, you may pay 1. If you do, put a card named Darnassus Sentinels from your graveyard into your hand.",624,TDP_161.jpg,Core,Neutral,,,,
The Dark Portal,TDP,162,Durdin Hammerhand,Ally,Paladin,Dwarf,,,Alliance,,C,3,,3,,Melee,0,3,Destroy Durdin Hammerhand >>> Exhaust target hero or ally.,631,TDP_162.jpg,Core,Neutral,,,,
The Dark Portal,TDP,163,Field Commander Olinnae,Ally,Warrior,Draenei,,,Alliance,,U,7,,6,,Melee,0,5,"Protector
All other allies in your party have protector.",762,TDP_163.jpg,Core,Neutral,,,,
The Dark Portal,TDP,164,"Gertha, The Old Crone",Ally,Warlock,Gnome,,,Alliance,,U,3,,1,,Shadow,0,3,"Pay 1, [Exhaust], Destroy an ally in your party >>> Destroy target ally.",645,TDP_164.jpg,Core,Neutral,,,,
The Dark Portal,TDP,165,Goldenmoon,Ally,Rogue,Night Elf,,,Alliance,,U,3,,2,,Melee,0,2,"Elusive
You can have an additional Pet while your Pets have different names.",535,TDP_165.jpg,Core,Neutral,,,,
The Dark Portal,TDP,166,Gustaf Trueshot,Ally,Hunter,Dwarf,,,Alliance,,R,6,,6,,Ranged,0,3,"Dwarf Hero Required
Long-Range (Defenders deal no combat damage to this character.)
Pay 1 >>> Look at the top card of your deck. You may put it into your graveyard.",765,TDP_166.jpg,Core,Neutral,,Dwarf,,
The Dark Portal,TDP,167,High Priestess Tyrande Whisperwind,Ally,Priest,Night Elf,,,Alliance,Unique,E,5,,3,,Nature,0,4,"When a Night Elf in your party is destroyed, put a Wisp ally token with 0 ATK and 1 health into play.
Pay 1, Destroy a Wisp in your party >>> That Wisp deals 1 nature damage to each opposing hero and ally.",486,TDP_167.jpg,Core,Neutral,,,,
